x,y
3.12841413863111,-0.763049451290021
3.82281887489004,-1.67390748684971
3.49030148372094,-3.19811247276886
2.42604439405496,-1.06625635702894
1.02947422946274,-1.00402765576284
-0.61106806333922,-0.400083521997037
-1.71730299153333,0.373718972511146
-1.48350475328377,0.608012983796947
-0.321512571756764,-0.0093720123984626
0.553676129444286,-1.08331714715421
0.382473006322871,-2.18999976236059
-1.2308634062414,-2.88933798800671
-3.43236264819187,-2.87677535717929
-4.85307514475565,-2.64334918044996
-5.73741930360392,-2.96908173233479
-6.84013241995582,-3.5338641386326
-6.81953139453522,-3.99555465312788
-3.63180846515239,-4.83412156453191
1.8139869525436,-5.21483766676397
5.80475848299178,-3.00903049992275
5.6512891605051,1.96455905480337
2.07753536588325,6.39587744553889
-1.96652691416434,6.65695863236981
-4.44982071850787,2.27859688066388
-5.16209468366612,-3.9644516911199
-4.58572362053701,-8.7269308511765
-2.81563304644774,-10.2242218999924
-0.0896941586286163,-8.33787554654631
2.41422205844991,-4.49460516136844
3.34411255070037,-0.3829631461242
2.38049005694494,2.89351473363731
1.15252519951288,4.43350778175542
1.54917572524221,3.5367167308936
3.40474645407986,1.1334162081024
4.30692426570912,-0.404708158417228
2.53286890207951,0.38972683058074
-1.0981749567977,2.42427985714754
-4.35599658481259,3.00391705991449
-5.93452347442525,0.74794939199528
-5.59878952155927,-3.38921461835607
-3.74651232436425,-7.20874014312238
-0.787430020860249,-8.92023922303203
2.8201871527314,-7.72201562351807
6.35174043456145,-4.06715647800266
8.27177127742689,0.891730788681736
7.89148190918725,5.87410861390661
6.29212833156166,9.54349178297168
5.48654444098796,10.5321362289797
6.96101540783316,8.6137080168643
10.3883474878776,5.57237759103805
13.6055818249259,4.19190703560428
14.1337905517521,5.91717118629864
10.9888757592353,9.60074549827086
4.98647674794785,12.264424747026
-1.65556271440285,11.6357173889938
-6.49548592071875,7.61900436200315
-7.83688525091509,1.87540840996618
-5.8224921971624,-3.8071701132749
-2.38458798577957,-7.67637504287088
0.0669437793907248,-8.24987205312296
0.336418038650263,-5.7014065968467
-1.70995343361684,-2.13149587415249
-5.07903993847032,-0.0907757339806197
-7.66968272558706,-0.959473663622307
-7.14434064163634,-4.23216678493635
-3.05004870757926,-7.87973134614317
2.32914202575516,-9.35792002055325
6.15475487684524,-7.58481713220832
7.77197116290785,-3.91134870984706
8.52632568645374,-0.546780057109646
9.04642378369723,1.71311303553418
8.74782154935878,3.82688647245721
6.92878442886393,5.99822457350971
3.72126519483428,7.16069625396274
0.0056903254028816,6.44042512974426
-3.1179267443633,4.13430330344388
-5.39066551849349,0.849319377213762
-7.03444724937683,-2.19098371943588
-7.52824415641935,-3.79778380164005
-6.16413482544706,-4.40337685432302
-3.25841034817366,-5.05580406613515
-0.1775948610794,-5.10756209379882
1.96626426736203,-3.17469761767309
2.97626251345227,0.284781732948498
3.54092428080486,3.19792812570161
4.44759996562633,4.1285817191889
5.55154890168369,3.54477385683469
5.97494387618598,2.90792517097101
4.96844735614818,3.13280887138036
2.45979951262615,4.00116290043176
-1.0101732878489,4.30789857694633
-4.59753890461584,3.12542292333874
-6.7901105703791,0.791226121553469
-6.16982158222539,-1.74666751341994
-2.80091083232139,-3.66807117759744
1.412907615499,-3.95240896811162
4.24609342578059,-2.29591845545311
4.26245150167724,-0.010163626008994
1.70787338765776,1.52965486952136
-1.36852114668906,1.50528413361046
-2.93234491002605,-0.714559036857668
-2.88394823425086,-4.61744444314909
-2.30432183455931,-7.7934224144875
-1.97940064800492,-8.41813152129597
-2.17053596129693,-6.93834306237996
-2.70786343319424,-5.16748410064005
-2.54356482828041,-4.54245514716485
-0.198015551160133,-4.96433202730815
4.07887535372112,-5.12919299692211
6.8220426096289,-3.5278407955636
4.67929626660703,0.0732570978950482
-0.773123166034332,3.83287687703268
-4.14464007972407,4.39573767114583
-2.86137420996031,0.948184697280709
0.740067855506506,-2.56107964250274
3.69249257881442,-1.89381367925046
5.39855454893371,2.53790837718785
5.68067557142301,6.93111626515525
3.70167132234416,8.89865180725419
