x,y
-0.260797168983366,-2.10455353663094
0.308646516538123,-0.657582101643605
-1.79459659204295,2.05404095009267
2.80807993659049,-1.27553934747958
0.811843260972348,-0.955052392558145
-0.510644794206995,-1.80867105298309
-1.46865865116429,1.00794461261329
-2.30388623387468,3.23915292274613
-0.223619605389166,1.91342559300459
1.69044415755017,-1.2406836426696
-0.767442779183952,3.43952440402701
-0.887672557000687,2.22322294493447
-1.81970062214936,-1.30593001687686
0.240443658663033,1.61482419642578
0.230171028665919,-2.63852747394363
0.943898937854781,2.46050509877581
1.21356235346032,1.89800538616056
-2.28233278538962,3.15152375461041
2.07564115659818,-2.22529561246231
1.16305946180482,0.290980441201019
2.76442878043661,0.816411805837725
0.552571040626592,1.43765096736568
-2.70158510252565,-3.01097892285057
-2.03680300100785,0.843456713313717
-2.35193903406996,-2.77547876654135
-2.10543708945275,0.534213238000011
3.2786815844671,-3.91298862152156
-5.94381742192321,0.426203689065309
3.51809964653675,3.47111339056168
2.54400880306036,0.0129435188080846
3.98581219853497,-2.57894240864483
4.17471593893443,-2.03921050518852
-1.44578717725281,-0.331200133201578
-1.35738932591505,-2.52868797141799
2.48716101776142,2.64048191812685
-3.94869919826262,-0.190742061158412
-3.74840079171876,1.09954239255843
0.0035158149075628,6.61299149052927
-1.73318035476537,-2.95656061822859
0.0977234465575091,-5.29848138111762
-1.24369949108349,5.52845820340276
-1.39249685142491,-0.625017239264867
-3.89359105066561,-2.27411178768561
-2.1658619078923,2.99682900589026
0.6052512834681,-3.78044909819356
-0.134713804439394,-0.628304656920029
-1.74592451451169,-1.83337079732973
0.39464022899368,2.80175590966972
2.60696363254475,0.425444870584333
0.916271804165692,0.341221558282898
0.477667146471358,-1.3585767501509
-0.952378696658679,3.46675008123449
-1.27857295919239,-1.32650408873555
-1.80310371407136,-3.10818065352709
-0.428838789058704,0.0425064835338041
2.36174618808705,-5.16944898597544
0.0686359527959433,-0.809285149323056
-2.29572372313821,1.40723580357821
0.131441286590164,-1.61582868671301
3.69580684801248,-0.629475887304489
-1.08288280334,-2.10539931855588
2.89461430645161,2.49998914459468
-0.473155304887808,2.40804928788434
1.41401247588345,4.75614892876666
0.341829422286686,0.480247057818591
1.80705536159077,-0.828069009886358
-0.864169735296649,-0.0486222270720302
2.27706644502287,-5.13761624098749
-0.81722503812096,1.48133761425312
-3.45446850234389,-1.40334435066954
-0.0693716702028091,-0.90029970342311
1.1508018138429,-3.0020494291
1.03042221340606,3.76958406132108
-2.06316875987951,-0.415831844392578
-0.45776753486452,-1.65864583047196
-0.528775611944334,2.4695799103039
-2.82654876313858,2.23476651944402
1.07139680482558,-4.40011329492166
